	index	text	hypothesis	label	importance
188	251	In the year 538, Cyrus did not set in place a policy which demanded the return of the various gods to their proper places.	Cyrus did not issue a declaration in 538 that would allow the Jews to go back to their homeland.	not_entailment	['0', '0']
189	253	Scientists had not observed that mice with a defective Klotho gene aged prematurely and wondered if an enhanced gene would have an opposite effect.	Scientists have discovered a gene that produces a hormone that raises the life expectancy in mice by 30 percent.	not_entailment	0
190	254	Scientists had observed that mice with a defective Klotho gene aged prematurely and wondered if an enhanced gene would have an opposite effect.	Scientists have not discovered a gene that produces a hormone that raises the life expectancy in mice by 30 percent.	not_entailment	0
191	255	Scientists had not observed that mice with a defective Klotho gene aged prematurely and wondered if an enhanced gene would have an opposite effect.	Scientists have not discovered a gene that produces a hormone that raises the life expectancy in mice by 30 percent.	not_entailment	['0', '0']
192	257	According to the Occupational Safety and Health Administration, the plant was not inspected in October, cited for safety violations, and fined about $10,000.	According to the Occupational Safety and Health Administration, the plant was inspected in October and fined for safety violations.	not_entailment	1
193	258	According to the Occupational Safety and Health Administration, the plant was inspected in October, cited for safety violations, and fined about $10,000.	According to the Occupational Safety and Health Administration, the plant was not inspected in October and fined for safety violations.	not_entailment	1
194	259	According to the Occupational Safety and Health Administration, the plant was not inspected in October, cited for safety violations, and fined about $10,000.	According to the Occupational Safety and Health Administration, the plant was not inspected in October and fined for safety violations.	entailment	['1', '1']
195	261	There are not more than 4,000 street children in the capital city of Ulan Bator.	The population of Ulan Bator is 4,000.	not_entailment	0
196	262	There are more than 4,000 street children in the capital city of Ulan Bator.	The population of Ulan Bator is not 4,000.	not_entailment	0
197	263	There are not more than 4,000 street children in the capital city of Ulan Bator.	The population of Ulan Bator is not 4,000.	not_entailment	['0', '0']
198	265	CBS newsman Harry Reasoner is not returning to his Iowa hometown to get married Saturday.	CBS newsman Harry Reasoner was born in Iowa.	entailment	0
199	266	CBS newsman Harry Reasoner is returning to his Iowa hometown to get married Saturday.	CBS newsman Harry Reasoner was not born in Iowa.	not_entailment	1
200	267	CBS newsman Harry Reasoner is not returning to his Iowa hometown to get married Saturday.	CBS newsman Harry Reasoner was not born in Iowa.	not_entailment	['0', '1']
201	269	A male rabbit is not called a buck and a female rabbit is called a doe, just like deer.	A female rabbit is called a buck.	not_entailment	0
202	270	A male rabbit is called a buck and a female rabbit is called a doe, just like deer.	A female rabbit is not called a buck.	entailment	1
203	271	A male rabbit is not called a buck and a female rabbit is called a doe, just like deer.	A female rabbit is not called a buck.	entailment	['0', '1']
204	273	The White House did not fail to act on the domestic threat from al Qaeda prior to September 11, 2001.	White House ignored the threat of attack	not_entailment	1
205	274	The White House failed to act on the domestic threat from al Qaeda prior to September 11, 2001.	White House did not ignore the threat of attack	not_entailment	1
206	275	The White House did not fail to act on the domestic threat from al Qaeda prior to September 11, 2001.	White House did not ignore the threat of attack	entailment	['1', '1']
207	277	A male gorilla did not escape from his cage in the Berlin zoo and sent terrified visitors running for cover, the zoo said yesterday.	A gorilla escaped from his cage in a zoo in Germany.	not_entailment	1
208	278	A male gorilla escaped from his cage in the Berlin zoo and sent terrified visitors running for cover, the zoo said yesterday.	A gorilla did not escape from his cage in a zoo in Germany.	not_entailment	1
209	279	A male gorilla did not escape from his cage in the Berlin zoo and sent terrified visitors running for cover, the zoo said yesterday.	A gorilla did not escape from his cage in a zoo in Germany.	entailment	['1', '1']
210	281	Two persons were not injured in dynamite attacks perpetrated this evening against two bank branches in this northwestern, Colombian city.	Two bank branches were attacked with dynamite.	entailment	0
211	282	Two persons were injured in dynamite attacks perpetrated this evening against two bank branches in this northwestern, Colombian city.	Two bank branches were not attacked with dynamite.	not_entailment	1
212	283	Two persons were not injured in dynamite attacks perpetrated this evening against two bank branches in this northwestern, Colombian city.	Two bank branches were not attacked with dynamite.	not_entailment	['0', '1']
213	285	An Afghan interpreter, employed by the United States, was not also wounded.	An interpreter worked for Afghanistan.	not_entailment	0
214	286	An Afghan interpreter, employed by the United States, was also wounded.	An interpreter did not work for Afghanistan.	entailment	1
215	287	An Afghan interpreter, employed by the United States, was not also wounded.	An interpreter did not work for Afghanistan.	entailment	['0', '1']
216	289	Every year Israel does not jail individuals simply because they refuse to perform military service for reasons of conscience.	People are willing to risk imprisonment rather than perform military service.	not_entailment	1
217	290	Every year Israel jails individuals simply because they refuse to perform military service for reasons of conscience.	People are not willing to risk imprisonment rather than perform military service.	not_entailment	1
218	291	Every year Israel does not jail individuals simply because they refuse to perform military service for reasons of conscience.	People are not willing to risk imprisonment rather than perform military service.	not_entailment	['0', '0']
219	293	The board of Marks & Spencer will not take another look at Philip Green's increased takeover offer.	Philip Green tries to take over Marks & Spencer.	not_entailment	1
220	294	The board of Marks & Spencer will take another look at Philip Green's increased takeover offer.	Philip Green does not try to take over Marks & Spencer.	not_entailment	1
221	295	The board of Marks & Spencer will not take another look at Philip Green's increased takeover offer.	Philip Green does not try to take over Marks & Spencer.	entailment	['1', '1']
222	297	His family has not steadfastly denied the charges.	The charges were denied by his family.	not_entailment	1
223	298	His family has steadfastly denied the charges.	The charges were not denied by his family.	not_entailment	1
224	299	His family has not steadfastly denied the charges.	The charges were not denied by his family.	entailment	['1', '1']
225	301	Clinical trials do not involve 240 patients in 10 centres with each patient questioned three times.	Clinical trials involve an average of 200 patients per trial.	not_entailment	0
226	302	Clinical trials involve 240 patients in 10 centres with each patient questioned three times.	Clinical trials do not involve an average of 200 patients per trial.	not_entailment	0
227	303	Clinical trials do not involve 240 patients in 10 centres with each patient questioned three times.	Clinical trials do not involve an average of 200 patients per trial.	not_entailment	['0', '0']
228	305	Microsoft's (MSFT) own search engine will not permanently replace the Yahoo (YHOO) search technology that has been used on Microsoft's MSN website.	Yahoo's technology will still be used.	entailment	1
